puzzle_id,path,declared_length,submission_id,record_path,submitted_at,source_index_row,source_repo_commit
454,d0.f0.r0.-r1.r3.d0.f1.f0.-d1.f0.f0.d0.r2.-d0.-r3.-f0.d3.-f0.r0.f0.d3.-f3.-r3.-d3.f0.-f1.d3.f1.d0.d1.-f1.-d3.f3.d1.f3.d3.f1.-d3.-f0.r2.f1.-r2.f0.-f1.-r2.f3.f3,47,019fd0cd-8ec3-7420-bf3a-ed1ec7922d70,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/454/2026-08-05/019fd0cd-8ec3-7420-bf3a-ed1ec7922d70.json,2026-08-05T07:22:39.528Z,125,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
456,-d2.-r2.-d3.r1.-f2.-f3.-f2.-d1.f1.-d1.f1.d0.r3.d3.r0.-r3.f1.-d0.f3.r1.r3.-d3.-r1.f1.-d1.f0.d1.r1.-f0.r1.f2.r1.-f2.-d2.r1.-f0.r3.-f2.r1.f2.-r3.f0.d3,43,019fdaf5-8954-7176-9696-cf7906e56579,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/456/2026-08-07/019fdaf5-8954-7176-9696-cf7906e56579.json,2026-08-07T06:42:31.722Z,126,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
458,-f0.d3.r0.-f0.-d3.r3.-d2.-d0.-f0.d3.-d0.f2.d0.-r0.-d3.-f3.-d1.-f1.d1.r1.-r3.-d1.r3.-r1.-d3.-f3.-r1.-r3.d3.f1.f1.-f0.-r3.f0.-r0.-f0.-r1.-r1.d1.r0.-d1.-r1.r0.r3.f1.-r0.-f1,47,019fd5f4-312e-7b35-8856-f7c36902174e,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/458/2026-08-06/019fd5f4-312e-7b35-8856-f7c36902174e.json,2026-08-06T07:22:56.941Z,127,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
459,-r1.-r3.-d1.-d2.-f2.d0.-r3.f3.-d2.f2.r0.d2.-d1.r2.d3.-f0.-d3.f0.d0.r2.-f1.-r2.d2.f3.-f1.r1.f1.-r0.f1.r0.-d2.f1.d2.-r0.-d2.r3.d2.r0.-f3.-d0.f2.d2.d0.-f3,44,019fd2ab-a03b-7e78-9686-327934772c00,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/459/2026-08-05/019fd2ab-a03b-7e78-9686-327934772c00.json,2026-08-05T16:04:50.113Z,128,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
463,r3.-f0.-d2.r3.f0.-d2.-r0.f0.f1.-d3.d1.f2.-f3.-r0.r1.-f3.-d2.f0.d1.-f0.-d1.f0.d1.-r1.d1.d2.f3.d1.-f1.-r0.f0.r0.f1.f3.d0.d1.-r1.f3.-d1.-f3.-d0.r2.d0.r1.-d0.-f3,46,019fe38e-3e71-7b79-9c09-06d4e3c02690,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/463/2026-08-08/019fe38e-3e71-7b79-9c09-06d4e3c02690.json,2026-08-08T22:46:17.029Z,129,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
464,-r3.-r0.f3.-d1.-r0.f0.-d2.-d3.-r0.-d0.-d0.d3.f1.d0.f1.-f0.r3.d3.-r2.-f2.d1.-r3.d1.f1.-d1.d2.r2.-f2.-d2.f2.-d0.r3.f2.-r3.d0.-r3.-r2.d0.r2.f3.r0.-d1.r2.d1.-r0,45,019fe301-6234-74d3-8dfd-6bba8b2b86eb,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/464/2026-08-08/019fe301-6234-74d3-8dfd-6bba8b2b86eb.json,2026-08-08T20:12:25.480Z,130,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
465,r3.-d0.-r1.r0.f3.r0.d2.-d3.f3.d0.d0.f2.-r1.-f2.d0.f3.-d0.r0.-d1.-r3.d1.-r3.f0.-r0.f0.-r1.r3.-f2.-f2.r1.-r3.d1.r3.f2.-r3.f2.d0.r0.-d1.f3.r2.-f3.d2.f3.-r2.-f3.-d2.-r3,48,019fd5ee-561f-765f-a29e-ee41d695aec1,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/465/2026-08-06/019fd5ee-561f-765f-a29e-ee41d695aec1.json,2026-08-06T07:16:33.669Z,131,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
466,-d1.f0.d0.-d2.-f3.-r0.f1.f3.r0.-f0.-d1.d0.r1.-r2.d3.-f2.-d3.f0.-r0.-f0.-r1.-r0.f3.d0.-f3.d2.-d3.-f1.-f2.r2.f2.f1.-r2.-d2.d0.r3.r2.d2.r1.-f2.d1.d2.d2.-f2.d2.-r1.f2,47,019fe3b1-a3fe-7c95-8800-b0f3ad2bf2bf,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/466/2026-08-08/019fe3b1-a3fe-7c95-8800-b0f3ad2bf2bf.json,2026-08-08T23:24:56.895Z,132,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
474,f0.-d2.r3.-r2.-d1.r3.-d2.-r2.d2.r3.-f0.-f0.f3.d1.f0.r0.-d1.r2.r2.-d0.-r0.d0.f0.-d2.-f0.r3.f3.-d0.-r3.r0.-f3.r3.r3.d0.d2.r0.-f0.r0.-d3.-d0.f0.d0.f0.d3.d0,45,019fdce6-b036-7502-acb1-b532813d68d5,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/474/2026-08-07/019fdce6-b036-7502-acb1-b532813d68d5.json,2026-08-07T15:45:32.569Z,133,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
482,-f2.-d3.-f2.r1.-r3.f0.d3.-r1.-f3.d1.f0.d3.r2.r1.r1.d0.-f1.-r1.d0.d2.-r0.-d0.r0.f2.f3.r1.-f3.r2.r3.d1.-r3.-d2.-r2.f2.f1.f3.-r1.-d2.r1.f1.d2.-f1.f0.d1.-r3,45,019fd835-ec20-70a5-9ed8-9766bec56635,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/482/2026-08-06/019fd835-ec20-70a5-9ed8-9766bec56635.json,2026-08-06T17:53:59.628Z,134,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
482,-f2.-d3.-f2.r1.-r3.f0.d3.-r1.-f3.d1.f0.d3.r2.r1.r1.d0.-f1.-r1.d0.d2.-r0.-d0.r0.f2.f3.r1.-f3.r2.r3.d1.-r3.-d2.-r2.f1.f2.f3.-r1.-d2.r1.f1.d2.-f1.f0.d1.-r3,45,019fe9b4-a4c8-7cd2-bfde-8f1176dce28a,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/482/2026-08-10/019fe9b4-a4c8-7cd2-bfde-8f1176dce28a.json,2026-08-10T03:25:57.193Z,135,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
483,-d1.f0.-d0.-r3.-d0.f0.r3.d2.r2.f3.d1.-r2.-d1.-d3.-f1.r3.d1.-f3.-r0.f1.-d2.r0.-f1.-d1.-f1.-r0.-r2.-d1.-f2.r0.-f3.-d1.f3.-f2.d2.-f2.-f2.f0.d1.-f1.-r2.r1.-f2.-r1,44,019fe9e5-ad31-7420-b6b3-589eb438e03b,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/483/2026-08-10/019fe9e5-ad31-7420-b6b3-589eb438e03b.json,2026-08-10T04:19:30.470Z,136,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
484,f0.d0.f2.-r0.-d0.f3.d2.-f0.d1.-f3.r0.d0.-r0.d0.-d3.-f0.-d0.f1.-d0.r2.-d1.r3.f0.d2.r3.-d3.r1.-d0.-r0.f3.-d3.-d2.-r1.d3.-r1.d2.-f1.r1.-f3.-r1.f1.r0.d2.r1.d0.-r1.-d2,47,019fe9ef-1644-70bb-a06b-9b5edee4f77b,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/484/2026-08-10/019fe9ef-1644-70bb-a06b-9b5edee4f77b.json,2026-08-10T04:29:47.372Z,137,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
485,-f0.d2.-f0.d0.-r1.-f2.f3.-d0.r2.f2.d2.r1.d1.-f3.r2.-d0.d2.f0.d0.-r1.f0.d0.f2.d3.-r3.d2.r1.-d2.-r0.d1.-d2.-r1.-d0.-d0.r1.d2.f3.-d1.-f3.d0.-r1.-d0.f3.d1.-f3.-d1,46,019fe9d0-db97-7678-8254-fb4f301c9b49,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/485/2026-08-10/019fe9d0-db97-7678-8254-fb4f301c9b49.json,2026-08-10T03:56:45.908Z,138,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
486,-d3.-f1.-r0.-d3.f2.d0.-r2.f2.-r0.d3.-f0.d1.d2.-f3.-r1.f2.-r1.-d1.-r2.d2.r1.-d2.-r0.-d3.r1.-d0.r3.-r1.d3.-f2.-r3.d0.-r1.-d0.-d1.f1.d1.r3.f2.-r3.d3,41,019fe99c-873f-7fe9-a59b-245d46c3b250,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/486/2026-08-10/019fe99c-873f-7fe9-a59b-245d46c3b250.json,2026-08-10T02:59:36.389Z,139,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
487,f3.-r0.d1.f0.-d2.r3.-f3.r0.-f3.-r0.-r3.f2.r3.-d3.-f0.d3.-f0.d3.-r1.-d1.r1.d1.-r3.-d3.-f1.-d2.-f2.-f3.-r0.-d1.-r1.f2.-r1.r2.-d1.r0.-d1.-r2.d1.-r0.r2.r1.f1.d3,44,019fe7be-e7fb-75bc-80ee-910a6e5994db,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/487/2026-08-09/019fe7be-e7fb-75bc-80ee-910a6e5994db.json,2026-08-09T18:17:55.137Z,140,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
487,f3.-r0.d1.f0.-d2.r3.-f3.r0.-f3.-r0.-r3.f2.r3.-d3.-f0.d3.-f0.d3.-r1.-d1.r1.d1.-r3.-d3.-f1.-d2.-f2.-f3.-r0.-d1.-r1.f2.r2.-r1.-d1.r0.-d1.-r2.d1.-r0.r2.r1.f1.d3,44,019fe9ef-ee23-779f-b41e-4627e74428e7,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/487/2026-08-10/019fe9ef-ee23-779f-b41e-4627e74428e7.json,2026-08-10T04:30:42.458Z,141,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
488,f3.f1.r0.-f0.d2.-r2.f0.-r3.d2.f3.d1.-d3.f0.-d1.r0.f0.-d1.d0.-r0.-f1.-d0.-d0.-f2.-f1.-r0.-d1.f1.-r2.d1.r2.-r1.r2.-d0.r1.f1.r3.-d1.-r1.d1.-r3.d0.-r2.-r0.f2.r1.-f2.r0,47,019fea17-2108-7daf-8fa9-d7f935404a4f,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/488/2026-08-10/019fea17-2108-7daf-8fa9-d7f935404a4f.json,2026-08-10T05:13:31.582Z,142,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
489,d0.f1.-d2.-r3.-f2.r1.-d1.-r2.f2.-f1.d3.-r2.r1.d0.-r2.d3.-r3.-d0.f3.-d0.r0.r1.-f3.r0.r2.-f2.-r3.f2.-r0.r1.r1.d3.-f2.-d3.r1.-d2.-r1.d2.-r0.-r3.f2.r1.-d2.-f2.r3.d2,46,019fe9c4-a2ca-7b6c-880d-540eeb8f041c,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/489/2026-08-10/019fe9c4-a2ca-7b6c-880d-540eeb8f041c.json,2026-08-10T03:43:25.476Z,143,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
490,-f2.r2.-r0.f2.d3.r2.-r1.-d1.d3.r0.f1.-d2.-r3.d1.f3.-f0.-r3.-r0.-d2.d3.d3.-d0.r1.-d3.-r1.d0.r1.-d3.-r1.d0.-d1.-r0.-f3.-r3.f1.-r0.-f1.r0.-d1.r3.d0.-r3.d1.-f1.r3,45,019fe9a6-1853-709a-822c-84cef21d433c,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/490/2026-08-10/019fe9a6-1853-709a-822c-84cef21d433c.json,2026-08-10T03:10:03.751Z,144,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
492,r0.-d0.-r1.-d2.-f1.-d0.f0.f1.-f2.d1.f0.d1.-r0.f2.-d1.f3.d0.f0.-d0.-f3.-f0.-r1.d2.-f3.r1.-d2.-d0.r1.d0.r3.-d2.d1.-f2.-d2.-d2.-r2.f2.-r3.f2.r2.-f2.-d1.-d0.-f1.-r0,45,019fe9db-fcb5-7aac-938a-3e33de98c09b,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/492/2026-08-10/019fe9db-fcb5-7aac-938a-3e33de98c09b.json,2026-08-10T04:08:55.230Z,145,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
493,r1.-d1.d0.r3.f0.d3.r3.f0.-d1.r3.-f2.-d3.-r1.-f0.-f1.d0.-d2.-f3.-f3.d2.f0.r2.-f3.d1.-d0.f2.d0.-f1.-d1.-f0.f1.r2.-d0.-f2.r0.-r3.-d1.-f2.-d1.f2.r2.-d1.-r2.-d1.-r0.f2.r3.r0,48,019fea12-9a2b-72d8-8d0d-ba2215533ffc,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/493/2026-08-10/019fea12-9a2b-72d8-8d0d-ba2215533ffc.json,2026-08-10T05:08:34.403Z,146,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
494,-f0.-d2.-f1.-r2.f2.r3.-d1.-f3.f0.-d1.r0.f2.d1.-r3.-r3.d2.-d1.r1.r0.f0.-r3.-f0.-d2.d0.-f2.r1.-d2.-r1.f2.-d0.-f1.d2.-f0.r0.d2.r3.-d3.-d2.f0.d3.-r0.-r3.f3.f0.-r1,45,019fcb53-7c7a-7081-a195-2dea3f84ca16,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/494/2026-08-04/019fcb53-7c7a-7081-a195-2dea3f84ca16.json,2026-08-04T05:51:13.048Z,147,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
494,-f0.-d2.-f1.-r2.f2.r3.-d1.f0.-f3.-d1.r0.f2.d1.r3.r3.d2.-d1.r1.r0.f0.-r3.-f0.-d2.d0.-f2.r1.-d2.-r1.f2.-d0.-f1.d2.-f0.r0.d2.r3.-d3.-d2.f0.d3.-r0.-r3.f3.f0.-r1,45,019fe7d3-3655-7a2d-a714-524219840f09,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/494/2026-08-09/019fe7d3-3655-7a2d-a714-524219840f09.json,2026-08-09T18:40:05.609Z,148,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
494,-f0.-d2.-f1.-r2.f2.r3.-d1.f0.-f3.-d1.r0.f2.d1.r3.r3.d2.-d1.r1.r0.f0.-r3.-f0.d0.-d2.-f2.r1.-d2.-r1.f2.-d0.-f1.d2.-f0.r0.d2.r3.-d3.-d2.f0.d3.-r0.-r3.f3.f0.-r1,45,019fe9d2-b661-7b7c-8378-d3e156d0e011,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/494/2026-08-10/019fe9d2-b661-7b7c-8378-d3e156d0e011.json,2026-08-10T03:58:47.617Z,149,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
494,-f0.-d2.-f1.-r2.f2.r3.-d1.-f3.f0.-d1.r0.f2.d1.r3.r3.d2.-d1.r1.r0.f0.-r3.-f0.-d2.d0.-f2.r1.-d2.-r1.f2.-d0.-f1.d2.-f0.r0.d2.r3.-d2.-d3.f0.d3.-r0.-r3.f3.f0.-r1,45,019fe9fa-7a37-72c8-8331-e9d35ac381e2,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/494/2026-08-10/019fe9fa-7a37-72c8-8331-e9d35ac381e2.json,2026-08-10T04:42:13.418Z,150,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
495,-f0.r1.d1.f0.-f3.-r3.-r2.-r3.r0.-f2.-r0.-f3.-f3.-r1.-r1.-f3.r0.f3.-r3.-r1.-r2.-d0.r2.r2.f1.d0.f0.r1.-f0.f1.-d0.r3.-r2.-d1.-f1.r2.d1.r1.-f1.d2.f1.-r1,42,019fe980-7713-726f-8589-183e9c0cb3f2,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/495/2026-08-10/019fe980-7713-726f-8589-183e9c0cb3f2.json,2026-08-10T02:28:57.353Z,151,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
496,d2.f0.d2.-f2.f0.-d3.-r0.d3.-f3.d0.-f0.r0.-r1.f0.r0.-f0.d1.-r0.d2.-r1.r0.f0.-f2.d0.f3.d1.r1.-r2.d2.r2.r3.-d3.-r1.d3.r1.d3.-f2.r1.f2.-f0.-r1.f2.r1.f0.-r1.-d3.-r3,47,019fe9d7-b3c5-7b49-bbbf-486acccdb818,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/496/2026-08-10/019fe9d7-b3c5-7b49-bbbf-486acccdb818.json,2026-08-10T04:04:14.831Z,152,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
497,-f0.-f0.r3.-r0.r2.-f0.-d1.f2.-d1.f2.-d3.-r2.d3.d0.f1.-d2.f0.r3.r3.f0.-d1.r0.r3.d2.f3.-r3.-f3.-f2.-r0.d2.-f2.-d2.r0.f2.-r1.-r1.f1.f2.-d1.-f1.-f2.r0.d1.-r2.-r1.-r0,46,019fe9a8-60b0-72e5-95f5-02d0a9374fd2,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/497/2026-08-10/019fe9a8-60b0-72e5-95f5-02d0a9374fd2.json,2026-08-10T03:12:33.305Z,153,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
498,r0.-f0.d0.r3.f1.d1.-f3.-r2.r0.-d1.-r0.f0.f1.-r0.-d0.f3.-d0.-d0.-f3.-r1.r0.f0.-r3.-r0.d2.r1.-d2.-f2.-f1.-r1.d0.r0.f1.-r0.d1.r0.-f1.-r0.f2.r1.-f2.r1.d1.-r1.-f2.-r1.f1,47,019fe9bd-cce1-7ad2-931b-39e08075d895,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/498/2026-08-10/019fe9bd-cce1-7ad2-931b-39e08075d895.json,2026-08-10T03:35:57.328Z,154,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
499,f0.d3.-r0.f3.r3.d1.-f3.f2.-r0.-r2.-d0.f2.-r2.f3.-f1.r0.-f1.r1.-r3.-r3.f1.f0.d3.r3.d0.r3.r0.-f2.-r0.-r3.-d3.f3.-r1.d2.-f3.r1.-d2.-r1.-d3.-d0.r3.d3.-f1.-r1.f1.r1,46,019fe9f8-8e9f-7aa5-8816-7248dfddf5e7,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/499/2026-08-10/019fe9f8-8e9f-7aa5-8816-7248dfddf5e7.json,2026-08-10T04:40:07.693Z,155,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
500,r0.-f0.-d0.-d3.f3.d3.r2.d3.r3.-f2.r3.f0.-r0.f1.f1.r0.f0.-d3.-f3.-r3.-r2.-f3.r3.d1.f3.r2.-f0.-d1.f0.d2.r3.d1.f0.f1.-r2.f0.f0.-d2.-f1.-r2.d2.r2.f0.-d1.r2,45,019fc381-7f5c-7a7f-aafa-cb0fb5702887,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/500/2026-08-02/019fc381-7f5c-7a7f-aafa-cb0fb5702887.json,2026-08-02T17:24:31.111Z,156,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
500,r0.-f0.-d0.-d3.f3.d3.r2.d3.r3.-f2.r3.f0.-r0.f1.f1.r0.f0.-d3.-f3.-r3.-r2.-f3.r3.d1.f3.r2.-f0.-d1.f0.d2.r3.d1.f0.f1.-r2.-f0.-f0.-d2.-f1.-r2.d2.r2.f0.-d1.r2,45,019fe9d3-7a88-7dfd-a565-0138bac1b844,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/500/2026-08-10/019fe9d3-7a88-7dfd-a565-0138bac1b844.json,2026-08-10T03:59:38.013Z,157,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
501,-d0.f0.-r0.-d1.r1.-f3.r3.-d3.r0.-d0.d1.f1.d2.-f3.-f3.r3.r3.d2.r3.-d0.-f0.-f1.-r0.-f3.d3.f1.-d3.f3.-r0.d1.-r0.f2.d2.r2.d2.-f3.-r2.f3.f0.-r1.d2.r1.-f0.d2.-f2.-r0,46,019fe9b2-12b5-718f-812b-a8be9366d373,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/501/2026-08-10/019fe9b2-12b5-718f-812b-a8be9366d373.json,2026-08-10T03:23:08.469Z,158,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
502,-d3.-r2.f0.-r0.-f2.-r0.-f0.r1.r0.f0.-f3.-r0.d3.d3.-f2.f3.d2.-f3.d2.f2.-d2.r1.-f3.-d2.-r3.d1.r3.d0.-r3.-f1.-d1.f1.r3.d1.f1.r3.-f1.-r0.-f2.-d1.f1.-r2.-f2.r2.d1.f2.f2,47,019fe996-5f70-7d33-9800-d11850808e49,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/502/2026-08-10/019fe996-5f70-7d33-9800-d11850808e49.json,2026-08-10T02:52:53.309Z,159,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
503,f3.r3.d0.r2.-f0.r0.f0.r0.-r3.f3.d3.-r0.r2.r3.-d0.-d1.-f3.-d3.-d2.f3.-r1.f0.r3.f2.-r3.r0.-d2.f0.d2.-r1.-f0.-d2.-f0.d2.d2.r2.-d2.f0.-d1.-f1.-r1.f1.r1.d1.-r0.d2,46,019fe9bd-73cd-78b7-9113-02e201db410b,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/503/2026-08-10/019fe9bd-73cd-78b7-9113-02e201db410b.json,2026-08-10T03:35:34.230Z,160,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
504,f0.r2.f2.-r0.f2.f3.r1.-f3.-d0.r2.-r1.-f3.f1.-r1.d0.-f3.-d1.-f1.d1.r2.-f3.-r3.-f1.r3.d0.-r1.f3.-d2.f3.-r1.-f3.r1.d2.r3.r3.f0.-d0.r0.d2.-f2.-d2.f2.-r0.d0.-f2,45,019fe9ac-4bca-7f95-9ca8-161f9d239713,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/504/2026-08-10/019fe9ac-4bca-7f95-9ca8-161f9d239713.json,2026-08-10T03:16:49.759Z,161,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
505,d0.-f0.r0.f3.f3.-r0.r3.-d3.-r1.-d2.-d2.r0.-d0.-r3.-d2.f1.r1.f3.r2.f0.-d2.-r2.-d1.r0.d0.-r0.-d0.r3.r1.r2.-d1.-r3.d1.d0.-r2.-r1.-f3.d0.-f2.f0.-r2.-d1.r2.-f0.-f1.d1.r1.-d1,48,019fd95b-fe16-7279-be2b-497e1d7f6409,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/505/2026-08-06/019fd95b-fe16-7279-be2b-497e1d7f6409.json,2026-08-06T23:15:11.643Z,162,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
505,d0.-f0.r0.f3.f3.-r0.r3.-d3.-r1.-d2.-d2.r0.-d0.-r3.-d2.f1.r1.f3.r2.f0.-d2.-r2.-d1.r0.d0.-r0.-d0.r3.r2.r1.-d1.-r3.d1.d0.-r2.-r1.-f3.d0.f0.-f2.-r2.-d1.r2.-f0.-f1.d1.r1.-d1,48,019fe246-ca90-772a-89d9-c4266ee3cedf,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/505/2026-08-08/019fe246-ca90-772a-89d9-c4266ee3cedf.json,2026-08-08T16:48:37.037Z,163,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
505,d0.-f0.r0.f3.f3.-r0.r3.-d3.-r1.d2.d2.r0.-d0.-r3.-d2.f1.r1.f3.r2.f0.-d2.-r2.-d1.r0.d0.-r0.-d0.r3.r1.r2.-d1.-r3.d1.d0.-r2.-r1.-f3.d0.-f2.f0.-r2.-d1.r2.-f0.-f1.d1.r1.-d1,48,019fea08-737c-79e7-997d-c5deb83edd04,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/505/2026-08-10/019fea08-737c-79e7-997d-c5deb83edd04.json,2026-08-10T04:57:29.389Z,164,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
506,f0.-r1.d0.r3.d1.f1.-r1.d0.-r0.d3.-f1.-r1.-f3.r3.-f0.-r2.-r0.-f1.-d1.r3.-d2.d1.r0.r2.f1.-d2.f0.f3.-r3.-d2.r3.-f0.-d2.-f1.-d2.f2.d3.-r2.d2.-d3.-r1.d3.r1.d2.r2.-r1.-d2,47,019fea03-f1e8-7eb8-9b33-917590211278,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/506/2026-08-10/019fea03-f1e8-7eb8-9b33-917590211278.json,2026-08-10T04:52:34.223Z,165,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
507,d2.-d3.-f2.-f2.-r0.-f1.r3.-r1.-d2.r1.d3.r3.-d3.f1.-d2.f3.-d1.r0.-d3.-f0.-d3.-f3.-r3.-d0.-d0.f3.-r3.-r3.r0.d0.d3.-f0.-d2.f0.-r1.f2.d1.-f1.r1.-f2.f1.f0.r1.-d2.-r1.f3,46,019fd3b5-234a-7a75-92d7-51c3be49c515,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/507/2026-08-05/019fd3b5-234a-7a75-92d7-51c3be49c515.json,2026-08-05T20:54:50.677Z,166,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
507,d2.-d3.-f2.-f2.-r0.-f1.r3.-r1.-d2.r1.d3.r3.-d3.f1.-d2.f3.-d1.r0.-d3.-f0.-d3.-f3.-r3.-d0.-d0.f3.r0.r3.r3.d0.d3.-f0.-d2.f0.-r1.f2.d1.-f1.r1.-f2.f1.f0.r1.-d2.-r1.f3,46,019fe9ae-19f2-7309-a538-c0cf4a81e610,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/507/2026-08-10/019fe9ae-19f2-7309-a538-c0cf4a81e610.json,2026-08-10T03:18:48.223Z,167,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
