initial_state_id,path,old_length,new_length
131,f2.-d3.-f1.d1.r2.-f1.-d1.r2.-f0.d0.f2.r0.d3.f0.-d0.-f0.-d0.-f0.d3.-r0.d1.f0.-d0.-d0.-f0.f3.-r1.-f3.d2.r2.d1.-f0.-r1.-r2.-r2.-d2.-d2.d1.-r2.-f0.-r2.-f1.r2.f0.f1.r1,46,46
131,f2.-d3.-f1.d1.r2.-f1.-d1.r2.-f0.d0.f2.r0.d3.f0.-d0.-f0.-d0.-f0.d3.-r0.d1.f0.-d0.-d0.-f0.f3.-r1.-f3.d2.r2.d1.-f0.-r2.-r2.-r1.-d2.-d2.d1.-r2.-f0.-r2.-f1.r2.f1.f0.r1,46,46
132,-r0.-d0.r3.d2.r3.f0.d1.f2.d0.d1.-r3.-f2.-r3.f3.-d0.-d2.-f3.-f3.d1.-f3.-d3.r0.d2.-r0.r3.-f2.-r0.r3.-d2.-d2.-r3.-f1.-r0.-r2.-f1.r0.d1.f2.-d2.r1.d1.r1.r2.-f1.r1.-d1.d2,47,47
132,-r0.-d0.r3.d2.r3.f0.d1.f2.d0.d1.-r3.-f2.-r3.f3.-d0.-d2.-f3.-f3.d1.-f3.-d3.r0.d2.-r0.r3.-f2.-r0.r3.-d2.-d2.-r3.-f1.-r2.-r0.-f1.r0.d1.f2.-d2.r1.d1.r1.r2.-f1.r1.d2.-d1,47,47
134,-f3.d1.-f3.r1.d3.f1.-f0.r0.d0.-d2.-d1.-r2.r0.-f2.f1.-d1.r2.-d0.-f0.-r1.f0.d1.-f0.-r3.-f3.f0.d0.-f0.-f2.d0.-f3.d0.f2.-d0.f3.d0.r1.d1.-r1.d0.-r2.f1.d0.-r2.-d0.-f1.d0.r2.-f3,49,49
134,f0.r1.-f2.-f2.r3.-f1.-d2.-r0.-d2.r1.d0.r3.-d3.d1.-r0.d3.-r0.-f0.-r0.d3.-r0.-f0.r0.f0.r0.d3.-r0.-r0.d3.-f0.-d0.-r3.d0.-f3.-f3.d2.f3.d0.-f3.-d2.-d2.-f3.-f3.-r3.-r3.d1.-r3.-d1.f2,49,49
135,r0.f0.r3.d0.r3.f3.-r3.-d3.-f3.-d0.-f2.-d1.-r1.-f3.r2.-f3.r0.d2.r0.r1.r2.f1.r1.r3.-d1.r2.-d3.-r3.-d0.-d1.d2.-f2.d0.r1.-f1.-d1.-r1.-d1.-r1.-d1.-f3.-d0.-d3.f2.d0.d3,46,46
135,r0.f0.r3.d0.r3.f3.-r3.-d3.-f3.-d0.-f2.-d1.-r1.-f3.r2.-f3.r0.d2.r2.r0.r1.f1.r1.r3.-d1.r2.-d3.-r3.-d1.-d0.d2.-f2.d0.r1.-f1.-d1.-r1.-d1.-r1.-d1.-f3.-d0.-d3.f2.d3.d0,46,46
136,-d1.-f0.-r1.-d1.-f0.r3.-d1.-f2.d0.f3.r3.-f3.-d0.r3.-d0.-f3.-d0.-d0.f0.d1.-f3.r0.d0.-r3.d0.-r3.-r3.-d3.r1.-d0.-d0.r2.d3.-r2.-d1.-d2.d3.r1.r2.d3.f2.-d1.f1.-d3.-f1.d1.f1,47,47
136,-d1.-f0.-r1.-d1.-f0.r3.-d1.-f2.d0.f3.r3.-f3.-d0.r3.-d0.-f3.-d0.-d0.f0.d1.-f3.r0.d0.-r3.d0.r3.r3.-d3.r1.-d0.-d0.r2.d3.-r2.-d1.d3.-d2.r2.r1.d3.f2.-d1.f1.-d3.-f1.d1.f1,47,47
137,-r2.-f1.d3.-f2.-f2.d3.-f2.-d3.d0.d1.-f3.-d3.-d3.-r3.d2.r0.d1.-f1.d1.-f2.d0.r3.d1.d2.d3.-r1.-r2.-d1.-f3.d1.f0.-d1.d2.f0.-r2.f1.d2.-f1.r2.f3.-r1.-f0.d2.-r1.-d2.r1,46,46
137,-r2.-f1.d3.-f2.-f2.d3.-f2.d0.d1.-d3.-f3.-d3.-d3.-r3.d2.r0.d1.-f1.d1.-f2.d0.r3.d2.d3.d1.-r1.-r2.-d1.-f3.d1.f0.d2.-d1.f0.-r2.f1.d2.-f1.r2.f3.-r1.-f0.d2.-r1.-d2.r1,46,46
140,r2.-f0.r3.-d2.-r1.d0.-f0.d1.-f0.d1.-r1.-r2.-f2.d3.f2.-r0.-r1.r2.f1.r3.d0.r0.-d0.-r1.f3.-r3.r1.d3.-f0.r0.r3.f3.r0.d0.-f0.d0.r3.-d0.-f0.r3.-f0.-r0.-f0.-d3.f0.r3.f0,47,47
140,-r2.r0.d0.-r1.f0.-d2.d1.r2.-f3.-d0.-f1.-r2.-r1.-d2.-r3.d2.d3.-f1.d3.r1.-d2.r3.-f3.-r2.d0.-r1.d3.r1.-d0.-r3.f2.-r1.-f2.r0.r2.f0.-d3.-r2.f2.r2.d3.-f0.d3.r1.f2.-r1.-f2.-d3.-f2,49,49
141,f3.r1.d0.-r3.-d0.f1.-r1.f2.d3.-f0.-d1.-r0.-r3.f3.-d1.-f3.r0.d0.f3.-d0.-r3.-f2.-f3.-r1.f2.-d1.r1.r2.-d0.r0.f1.-r0.d1.r1.f2.-d1.-f2.-d1.-d1.f1.-d1.f3.-d1.-f1.d1.d2,46,46
141,f3.r1.d0.-r3.-d0.f1.-r1.f2.d3.-f0.-d1.-r3.-r0.f3.-d1.-f3.r0.d0.f3.-d0.-r3.-f2.-f3.-r1.f2.-d1.r1.r2.-d0.r0.f1.-r0.d1.r1.f2.-d1.-f2.-d1.-d1.f1.-d1.f3.-d1.-f1.d2.d1,46,46
145,-f1.-r1.-r2.-d2.d0.-r3.f0.d3.-f3.-r2.d3.-f2.-r2.f0.-d3.f0.r0.-f0.d3.f3.r3.d3.f1.d0.-f1.f0.-d1.-f0.f1.-d0.-r3.r2.d2.r0.-d2.-r2.d1.r1.-d1.f1.d2.-f1.-r0.-r1.-f1.-d2.f1.d2,48,48
145,-f1.-r2.-r1.d0.-d2.-r3.f0.d3.-f3.-r2.d3.-f2.-r2.f0.-d3.f0.r0.-f0.d3.f3.r3.d3.f1.d0.-f1.f0.-d1.f1.-f0.-d0.-r3.r2.d2.r0.-d2.-r2.d1.r1.f1.d2.-f1.-d1.-r1.-r0.-f1.-d2.f1.d2,48,48
147,d1.-r3.r1.-f0.d2.r2.-f1.r1.r3.-f0.-r3.r2.-d1.-r0.-r2.d2.-f3.-f3.-r1.f3.r3.-d0.-f0.r1.f3.r2.-f3.d3.f3.r0.-f3.d0.r3.d3.f0.f3.-r0.-f0.-d0.-d0.r3.-d0.-r3.d3.-r3.-f3,46,46
147,f1.d3.-r0.-d1.-d2.-r1.-f3.d3.f1.-d0.f0.f1.-d2.-r3.-f3.-r2.r0.r0.d1.r0.-f0.r0.r0.f1.-r0.f0.r0.-f1.r2.d3.-f3.-d3.-d1.-r0.d1.-r3.d2.-r2.-d3.r2.-d2.-f2.d1.f2.-d1.-r0.f2.r0,48,48
148,d1.-r0.-d3.f3.-r0.-r0.f1.-d3.f2.d0.-f0.-d1.-r1.f2.d0.d0.r0.r2.-d0.-r2.-r0.d2.d3.-f2.r2.-d0.-r0.-d2.-f1.r2.r2.f1.r2.-f1.-d2.f2.-r0.f2.r0.f2.r2.-r0.f2.-r2.f2.r2.r0,47,47
148,r2.-r0.d0.-f0.-d2.-f1.r1.f3.f3.-d2.f2.-r2.f0.-r1.d3.d3.-f3.f0.d3.r3.-r1.d0.r1.-d0.r2.r1.f0.d0.f0.d0.r3.-d0.-r1.-d2.-d1.f1.r1.-f3.-r1.-f1.r2.d1.-r2.-f0.-f0.r2.d2.-r2.f0,49,49
149,r3.f3.d3.f3.-d0.f2.-r0.-f0.-r2.f0.d3.-r3.r1.-f0.r3.d1.-r0.-f0.-d0.r2.-f3.-d3.-r2.-d1.-d2.d3.-r2.-f3.d0.d3.-f2.d1.-r0.-f2.r0.-f2.-d1.-f2.-r1.d2.r1.-f2.d1.r3.d1.r2.-d1.-d1,48,48
149,r3.f3.d3.f3.-d0.f2.-r0.-f0.-r2.f0.d3.-r3.r1.-f0.r3.d1.-r0.-f0.-d0.r2.-f3.-d3.-r2.-d2.d3.-d1.-r2.-f3.d3.d0.-f2.d1.-r0.-f2.r0.-f2.-d1.-f2.-r1.d2.r1.-f2.d1.r3.d1.r2.d1.d1,48,48
151,-f3.-d3.-r0.-r0.-d0.-r3.-d0.d1.-f0.d2.r2.f2.-r0.r3.-d2.-f0.-d0.f2.r2.d0.f0.-d0.d2.r3.-f2.-d0.-d2.-d2.-d3.f2.d0.-f2.d3.-f1.r2.-f2.-f2.f3.-r1.d2.r1.-f2.-f3.-r2.r3.d0,46,46
151,-f3.-d3.r0.r0.-d0.-r3.-d0.d1.-f0.d2.r2.f2.-r0.r3.-d2.-f0.-d0.f2.r2.d0.f0.d2.-d0.r3.-f2.-d2.d1.r2.-d2.-d3.-d1.-f2.d3.-f1.r2.f2.f3.f2.-r1.d2.r1.-f2.-f3.r3.-r2.d0,46,46
152,-d3.-r0.f0.-d0.-f0.-d0.-r2.d3.-r2.-f1.-r1.-f0.-f1.-r1.f2.-r1.f3.r1.d0.-f0.-d0.-f0.r0.-f2.-r3.f2.r3.d3.-r3.r2.-f0.r2.f0.-r2.-f1.-r0.d2.-r1.-r2.-f2.r2.f2.-d2.-r2.-r3.d1.r3,47,47
152,-d3.-r0.f0.-d0.-f0.-d0.-r2.d3.-r2.-f1.-r1.-f0.-f1.-r1.f2.-r1.f3.r1.d0.-f0.-d0.-f0.r0.-f2.-r3.f2.r3.d3.-r3.r2.-f0.r2.f0.-r2.-f1.-r0.d2.-r2.-f2.r2.f2.-r1.-d2.-r3.-r2.d1.r3,47,47
155,-d2.-d2.-f2.-d3.r1.-f1.d1.-r1.d2.r0.d2.-r2.-d2.f1.d2.-f3.-d2.-f1.r2.-d3.-d3.r0.-d3.-r2.-r3.-r3.d3.r3.f3.r3.-f3.-d0.-d0.-d3.-r0.-r0.-d3.-r3.-f3.d3.-f3.f0.d0.f0.f3.d0,46,46
155,r3.-d1.f1.-r1.r0.f1.d1.-d3.r3.r3.-f2.r1.r0.-f3.-r0.f3.d0.-r1.-r2.-d2.d0.r1.-d0.f2.-r1.r3.d2.r1.r2.-f2.-d1.-d3.-d2.-r1.-f1.-r0.-r3.f2.r1.-f2.-d3.r0.-d0.-r1.d0.-r0.d3.r0,48,48
157,-d0.f3.-r0.d1.f0.d0.d2.-r0.d1.r3.f1.-d0.-d3.d1.f0.f2.-d0.-d3.f1.d0.-r1.r3.-f0.d0.d3.f2.d3.-r0.-d0.r0.r3.d0.-f2.-d0.-f3.-r2.r0.-d2.d1.f1.-d1.d2.-r0.r2.f3.-r3,46,46
157,-d0.f3.-r0.d1.f0.d0.d2.-r0.d1.r3.f1.-d0.-d3.d1.f2.f0.-d0.-d3.f1.d0.-r1.r3.-f0.d3.d0.f2.d3.-r0.-d0.r0.r3.d0.-f2.-d0.-f3.-r2.r0.-d2.d1.f1.d2.-d1.r2.-r0.f3.-r3,46,46
158,d3.-f1.r0.d0.-r3.-d2.-d2.-r2.-d2.-d3.-r2.r3.d0.-f3.-d0.-d0.f2.-r1.-d1.r1.d2.f1.d3.-f3.-r1.f3.d0.-r2.-f0.f3.r1.-f3.r0.r2.-d3.-r0.r1.-f2.r1.f0.-r2.f2.r2.-f0.-r1.-r1.-r2,47,47
158,d3.-f1.r0.d0.-r3.d2.d2.-r2.-d3.-d2.-r2.r3.d0.-f3.d0.d0.f2.-r1.-d1.r1.d2.f1.d3.-f3.-r1.f3.d0.-r2.f3.-f0.r1.-f3.r2.r0.-d3.r1.-r0.-f2.r1.f0.-r2.f2.r2.-f0.-r2.r1.r1,47,47
159,-f0.d0.-f2.r3.d0.f1.-d2.-f0.-f2.-d1.-f0.-f2.f1.-d0.-d2.-f2.-f3.f0.-d0.-r3.d0.f2.-r0.d0.r0.-d0.f2.-r1.d0.r1.-f0.-r3.d1.-r1.-d0.-r0.-f0.r1.f0.r0.d0.-f0.-r1.f0.r1.-d1,46,46
159,-f0.d0.-f2.r3.d0.f1.-d2.f1.f3.r2.-f1.f3.-f1.d3.d1.-f0.-f0.f1.-r0.d0.r0.f2.d3.r0.-d3.-r0.f2.d2.r0.-d2.f3.f2.f1.-r3.d1.-r1.-d0.-r0.-f0.r1.f0.r0.d0.-f0.-r1.f0.r1.-d1,48,48
160,-f2.-d0.f1.-r0.-d2.-f3.r3.-f2.f0.d3.r1.d2.-f2.d0.r0.-d1.f0.f3.d1.-r1.-r2.-f3.-r1.-r3.-f3.r0.r1.-f3.-f3.-d3.r3.-f0.d3.r3.d3.-r0.-d3.-f0.d0.f0.-d3.f3.r0.-d0.-f0.r0.-f0,47,47
160,-r0.-d0.-r3.-d3.f0.-r0.-r2.f0.-d0.-r2.f1.-d1.r0.-f3.-r3.-f0.d1.-f3.-f3.-f0.r0.d0.-f0.-d2.-r0.d2.r0.-d2.-r0.d1.-d2.r1.r1.r0.d2.d2.r1.r1.d2.r3.d1.f1.-d3.-f1.-d0.-d1.f1.d3.-f1,49,49
163,r0.d0.r0.d1.-r0.d2.-r2.-f3.f0.-r1.-f2.-f2.r1.d1.d3.f0.-d1.-r2.-d0.-d2.-f2.d3.r3.d3.f3.-r3.f2.r3.f1.r3.-d0.-f0.d3.-f3.-r3.-d0.f0.-d0.f0.-r0.-d3.-d3.d0.f3.d3.-r3.-f3.-r3,48,48
163,-f0.-r0.d1.f0.-d0.-f2.-r1.-d3.-f1.-r3.-f2.d0.-r1.-r3.-f0.-f1.r3.d0.r3.-d0.r3.-d0.f3.r3.-f1.d0.r2.r2.d1.f0.-r2.-f0.-d1.-d0.-r2.d1.r2.d1.-f1.r2.d1.-f0.-d1.-f0.-r2.f1.-d2.r2.d2.f0,50,50
164,f2.-r0.-d1.d2.-f0.-r3.f0.f3.r1.d3.f2.r2.-d1.r0.d2.f3.-r1.f0.f3.d0.-r3.d3.r2.r3.f2.-r3.-r3.r1.d0.-f3.r3.f0.d3.-r0.d0.f0.d0.-r0.f3.d3.-r3.d3.f0.-d0.f3.-r3.-f3,47,47
164,d2.-r0.d0.-f3.r0.-d1.-d0.-r3.-r1.-d0.-d2.d1.-r1.f3.r1.d3.f0.f0.-r1.r2.-r3.d3.-f1.-d3.r1.f2.-r1.r3.-d1.r0.d1.r2.-r3.f1.-d0.r2.r2.-f1.d3.r1.d1.-f1.-d1.-r1.f1.d0.-f1.-d0.f1,49,49
165,d2.-f2.-r0.f0.f1.-d0.-f3.-r1.r3.-d2.-f2.f3.d2.-r0.r2.-d1.-f1.r1.d0.f3.-r3.f2.r3.-d0.-f3.-d2.r1.-f0.d2.-r1.f0.f3.r2.r3.f1.r1.-f1.-r3.f1.-r2.-f0.-r2.-d1.r2.d1.f0,46,46
165,d2.-f2.-r0.f1.f0.-d0.-f3.r3.-r1.-d2.-f2.f3.d2.r2.-r0.-d1.-f1.r1.d0.f3.-r3.f2.r3.-d0.-f3.-d2.r1.-f0.d2.-r1.f3.f0.r3.f1.r1.-f1.r2.-r3.f1.-r2.-f0.-r2.-d1.r2.d1.f0,46,46
166,r3.f1.-d3.-r2.-r3.f1.r0.-d0.r1.f0.r3.f0.d3.-f2.-f2.-d3.-r3.-f3.r0.-f2.-f3.-r0.-f2.-r3.-d3.r1.d2.-r2.-d3.f2.d3.-r1.-r1.-d0.r1.d0.f2.-r1.d2.-f0.-r2.-f0.r2.f0.-d2.f0.r2,47,47
166,r3.f1.-d3.-r3.-r2.f1.r0.-d0.r1.f0.r3.f0.d3.-f2.-f2.-d3.-r3.-f3.r0.-f2.-f3.-r0.-f2.-r3.-d3.r1.d2.-r2.-d3.f2.d3.-r1.-r1.-d0.r1.d0.f2.-r1.d2.-f0.-r2.-f0.r2.f0.-d2.f0.r2,47,47
167,-d0.-f0.r0.f2.-r0.f2.d0.r2.-f3.-d3.-r3.-r3.-d1.d2.-f3.d2.-r1.-f3.d0.r1.f0.-r1.-f0.-d0.-f0.r3.f0.-d1.-d2.f0.-d3.f0.-r0.-d3.d0.r0.f0.-d1.-d1.-f0.d1.-r0.d3.r0.d1.d3,46,46
167,-d0.-f0.r0.f2.-r0.f2.d0.r2.-f3.-d3.r3.r3.d2.-d1.-f3.d2.-r1.-f3.d0.r1.f0.-r1.-f0.-d0.-f0.r3.f0.-d2.-d1.f0.-d3.f0.-r0.-d3.d0.r0.f0.-d1.-d1.-f0.d1.-r0.d3.r0.d3.d1,46,46
169,f2.-d0.-r0.f1.r3.-d3.-f1.-f3.d2.-f1.d3.-f3.-d3.-f3.f0.d2.f0.d3.-f0.d3.-r0.-d0.r1.-d1.-r0.-d2.r3.-d3.r0.d1.d3.-r1.-d3.-r0.d3.-f2.r1.-f3.-d2.r1.d2.-r1.f2.f3.d2.f0.-r1.-f0,48,48
170,r0.f0.d3.r0.-f0.-f1.-d1.r0.d3.r1.f1.d0.r3.f1.f3.r1.r3.-f0.-r3.-f1.d0.r1.f3.r0.f1.-d0.r1.d0.d2.-f1.d0.-f1.-r1.f1.-d0.f1.r1.-d3.f2.r2.d3.-r1.r2.f2.-r2.-r2.-f2,47,47
170,r0.f0.d3.r0.-f1.-f0.-d1.r0.d3.r1.f1.d0.r3.f1.f3.r3.r1.-f0.-r3.-f1.d0.r1.f3.r0.f1.-d0.r1.d2.d0.-f1.d0.-f1.-r1.f1.-d0.f1.r1.-d3.f2.r2.d3.r2.f2.r2.r2.-f2.-r1,47,47
171,f1.d2.r3.-f0.-r2.r1.-d1.f0.-d3.f3.-d3.-f2.f0.-d0.-r3.-d0.f1.-r0.-f0.r3.d0.f0.d3.-f2.r3.-d3.-f2.-r3.-f2.-d1.f2.d0.-r2.d2.r2.-f1.-r2.f1.-d0.d1.-f2.-d2.-r0.d2.r0.-f2,46,46
171,f1.d2.r3.-f0.-r2.r1.-d1.f0.-d3.f3.-d3.f0.-f2.-d0.-r3.-d0.f1.-r0.-f0.r3.d0.f0.d3.-f2.r3.-d3.-f2.-r3.-f2.-d1.f2.d0.-r2.d2.r2.-f1.-r2.f1.-d0.d1.-f2.-d2.-r0.d2.r0.-f2,46,46
172,-f2.d3.-r0.-d3.-f0.r1.d1.f1.-d2.d1.-f0.r3.-d1.d3.-r0.-r0.-d3.-r0.-d2.r0.-d0.-r2.f1.-d2.r2.d2.-f1.-r3.d0.-f3.f0.-d3.d0.-f0.-d3.-r3.f3.d3.-f3.-d3.d0.-f3.d3.f0.d3.f3.d3,47,47
172,d1.r0.-f2.-r1.-d3.r2.r1.-f0.d0.r3.f0.r2.-f0.-d1.f3.-r2.f3.-d0.-r0.-r0.-f2.d2.f2.d3.f3.r3.-f3.d0.-f3.-f3.-r3.f3.-f1.-r1.f2.r2.f1.d1.d3.f2.-d1.-f2.-d0.r1.-d2.-r1.-d3.d0.-r2,49,49
173,d3.-f0.-r3.d0.r3.-f0.-d0.-f0.r2.d1.r3.d3.r0.r1.d3.-f3.r1.r2.-d2.-r3.-d2.-r1.-f2.-d2.-r2.-f2.r2.-d2.-r0.-f2.-d2.-d3.-f2.d3.f2.r0.d0.r2.-d0.-r0.-f0.-r2.-f2.r2.f2.r2,46,46
175,-r3.d2.r1.d1.r0.-d0.-f3.d3.-f3.r2.f1.-d0.-d1.-f0.r3.-f0.d0.r1.r2.f3.-r0.-f1.-r1.d2.f0.-r1.r2.d1.f3.-d1.-f3.-r2.-d3.r1.d3.-f2.f1.-r1.-f0.-d0.f0.f1.-r1.-r1.-f0.-f1.d0.f2,48,48
175,-r3.d2.r1.d1.r0.-d0.-f3.d3.-f3.r2.f1.-d1.-d0.-f0.r3.-f0.d0.r2.r1.f3.-r0.-f1.-r1.d2.f0.r2.-r1.d1.f3.-d1.-f3.-r2.-d3.r1.d3.-f2.f1.-r1.-f0.-d0.f0.f1.r1.r1.-f1.-f0.d0.f2,48,48
176,r3.-d0.r3.-f2.-r0.f3.-d0.d2.r2.f3.-d0.-r0.-d3.-r3.-f1.r2.-d0.-r2.-f2.-d0.-d2.-f0.-f3.-r1.d2.f0.d0.f3.d0.-f0.-f3.-r1.r3.f1.-r2.-f1.-d1.r1.r3.f1.-r3.-r3.r2.-f1.-r0.f1.-r2,47,47
176,r3.-d0.r3.-f2.-r0.f3.d2.-d0.r2.f3.-d0.-r0.-d3.-r3.-f1.r2.-d0.-r2.-f2.-d2.-d0.-f3.-f0.-r1.d2.f0.d0.f3.d0.-f3.-f0.r3.f1.-r2.-f1.-r1.-d1.r1.r3.f1.r2.-r3.-r3.-f1.-r0.f1.-r2,47,47
177,-r3.d3.f1.d1.-r2.-f3.d2.f3.-r3.-f0.r0.-f1.d0.f1.-d0.r1.-f2.f1.r0.f1.f3.-d0.f1.d0.-f1.r0.-f0.-f0.d3.f0.-r0.d3.f0.f3.r3.f3.-d0.-d3.-f3.-d3.f3.d0.-f0.-r0.f3.-d0,46,46
177,f3.-d3.r2.d2.-f3.-r3.f1.-d2.d0.f0.-d0.r1.r2.-f0.d0.f0.-d0.r0.d0.-f0.r3.-d1.-r3.d2.-d3.-r1.-d2.d3.f0.r0.-d3.-f0.-r3.-r3.-d1.-r2.-f2.-d2.r0.-d2.f2.d2.-r3.-r0.-d2.r3.d2.r2,48,48
178,-r1.f3.d1.d2.-r0.-d3.-d3.r1.f2.r2.-d2.d3.r0.f3.r0.f1.d2.r1.d3.r3.d0.-f1.-r3.d1.-r1.-d3.-r2.d0.d1.r2.-d0.d1.-f2.d1.-f2.-f2.r1.f0.-r1.f3.-r2.f0.-r1.d1.-f2.r1.-f0,47,47
178,-r1.f3.d1.d2.-r0.-d3.-d3.r1.f2.r2.-d2.d3.r0.f3.r0.f1.d2.r1.d3.r3.d0.-f1.-r3.d1.-r1.-d3.-r2.d0.d1.r2.d1.-d0.-f2.d1.f2.f2.r1.f0.-r1.f3.-r2.f0.-r1.d1.-f2.r1.-f0,47,47
179,d1.f3.-r0.r3.-f0.d2.r2.f2.-r1.-d3.-f3.-r2.-f2.-r0.d2.-f0.-r0.-d0.-d3.r3.-d2.r0.d0.f0.d3.f2.d0.f0.r3.d0.-f0.f3.d0.-f0.r0.f0.-r3.f0.-r3.d3.-f0.-f3.d0.d3.-r0.f3,46,46
179,-r0.d1.f3.-r0.r3.-r1.-d0.-f2.-f2.d2.r3.d3.-r2.-d3.r0.d0.-r1.d2.-r3.-d3.-r3.-d2.f0.d3.f2.-d1.d2.-d3.f1.f2.-d2.-f1.-d0.f3.r1.d0.-f2.d1.-f0.r2.f2.-r3.-f1.-f2.-r2.-r2.f2.f1.r3.-f2,50,50
180,-r2.d3.-f0.-r0.-d3.r0.f2.d0.d1.-f1.-f1.-d3.-f3.r0.r1.f1.f3.r0.f1.d2.-r1.f3.r1.d0.r1.-d0.-f0.-d2.r2.-f2.-r2.-f2.-f3.f0.-d1.f2.-d3.d1.f2.-d1.d2.r1.-d2.-d2.-f2.d0.d1,47,47
180,-r2.d3.-f0.-r0.-d3.r0.f2.d1.d0.f1.f1.-d3.-f3.r0.r1.f1.f3.r0.f1.d2.-r1.f3.r1.d0.r1.-d0.-f0.-d2.r2.-f2.-r2.-f2.f0.-f3.-d1.f2.d1.-d3.f2.-d1.d2.r1.d2.d2.-f2.d1.d0,47,47
182,-r1.-d0.-r2.-r2.-r3.-f0.r0.-f3.f1.r3.-f0.-d1.-d1.-f0.-r0.-d2.-r1.-d3.r1.r2.-d3.r1.d1.d3.-r2.f1.-d2.-r0.-d2.r0.f2.-d3.-r1.d2.-f0.d0.f0.-r2.-f0.r2.-d0.d2.f2.r2.-d2.-r2.-f2,47,47
182,-r1.-d0.r2.-r3.r2.-f0.r0.f1.-f3.r3.-f0.d1.d1.-f0.-r0.-d2.-r1.-d3.r2.r1.-d3.r1.d1.d3.-r2.f1.-d2.-r0.-d2.r0.f2.-d3.-r1.d2.-f0.d0.f0.-r2.-f0.r2.d2.-d0.f2.r2.-d2.-r2.-f2,47,47
183,f0.-d1.-f3.r1.f1.-d1.r3.-f3.-r2.f0.f3.-r0.r1.d1.-r1.r3.d2.-r1.-r1.r2.-d2.-f2.r2.-d1.-r2.d1.-r0.-f3.d3.r3.-f0.-d3.-r0.-f0.-d0.-f0.d3.-f3.-r3.-d3.r0.d0.-r0.d3.r0.f3,46,46
183,-r3.-f0.f1.-d1.-r2.-d3.-r1.d0.f3.-r2.-d0.r2.-d0.-r1.f3.-d0.-f1.-r1.d1.d0.-r3.-d0.-f0.d2.-f0.-d2.f0.f0.-r1.d2.-r1.-d1.-r1.-f0.d1.r2.-d1.f0.-d2.f2.d2.-r0.-f2.d1.-r1.f2.-d1.r0,48,48
185,-r0.-d3.f3.-r3.d0.f2.r1.d1.-f1.-r0.d3.-f0.-f2.-d0.-d3.r3.-d0.-f1.-f3.-d0.-d2.r1.r3.-f0.-f2.-f2.d1.f0.r1.-f2.-r0.-r2.-d1.-d1.-f1.r0.-f2.-r0.d1.-r3.-d1.r1.f2.d1.-f2.r1,46,46
185,-r2.-f0.-r0.d2.r1.-d0.d1.f1.f2.-r3.-d0.-r2.-f3.r0.f0.-d3.f2.f1.f2.-d0.-r0.d0.r0.-d0.-f1.d2.r0.-d2.-r2.d2.-r3.r1.d2.-r0.-f0.-d2.f0.-r1.-f3.-d2.-f0.d2.f3.r2.-d2.-r2.f0.r2,48,48
187,-r0.f0.-r0.d0.-f0.-d0.r1.d2.-f0.d0.-r2.-f1.f3.d0.-r2.d0.-r3.-d1.r2.r3.-f3.f0.r2.f0.-r2.-f1.f3.-r3.r1.-d3.-f1.d3.r3.-d2.r2.-d2.-r2.d2.f1.-r3.d2.r3.-f1.-f1.-r1.-r3,46,46
187,-r0.f0.-r0.d0.-f0.-d0.r1.d2.-f0.d0.-r2.f3.-f1.d0.-r2.d0.-r3.-d1.r2.r3.-f3.f0.r2.f0.-r2.f3.-f1.-r3.r1.-d3.-f1.d3.r3.-d2.r2.-d2.-r2.d2.f1.-r3.d2.r3.f1.f1.-r3.-r1,46,46
189,d3.-r1.-r3.-d2.f2.-r1.-r1.-d3.r0.-f1.-d3.-d3.-f2.-f2.-r3.-f1.d1.-f2.-r2.f0.d0.r1.r2.-d1.d3.r0.r3.-f1.-r3.f3.-d0.-r0.d0.-f3.r0.d3.-r3.f3.r3.-f3.d3.-r0.r3.f0.d3.-r0.d0.-r0,48,48
189,d1.-r2.d0.-r0.-f3.d0.-f2.-d2.r3.-r1.-d2.-r1.d0.-r1.-r0.f3.-r2.r3.d0.-f0.-d0.r3.-f0.r2.f0.-r3.d3.-f2.-r2.-d3.r2.-d0.-r1.d0.-f0.-d0.-f0.-r2.f0.r1.-r2.d0.r2.-d0.f0.-r1.-d0.r1.d0.f0,50,50
192,r0.-d1.-r1.r2.-d0.f0.-r0.-r1.f2.r0.r2.-d3.d0.d2.-f3.r3.f3.d3.-f3.-r3.-f1.-r3.-d0.d2.d3.r0.f1.-d2.d1.-f1.d1.r1.f1.-r1.-r2.d1.r0.-f1.-r0.-r2.-f1.r2.-d2.d1.-r2.-r2.d2,47,47
192,r0.-d1.-r1.r2.-d0.f0.-r1.-r0.f2.r2.r0.d0.-d3.d2.-f3.r3.f3.d3.-f3.-r3.-f1.-r3.d3.d2.-d0.r0.f1.-d2.d1.-f1.d1.r1.f1.-r1.-r2.d1.r0.-f1.-r2.-r0.-f1.r2.d1.-d2.r2.r2.d2,47,47
194,-f3.-d3.f2.-d2.-f3.f2.d3.-r3.-r3.r1.d0.r0.-d3.-r0.-d0.r3.d0.r3.d2.-r3.f0.f2.-r2.f2.f3.-d3.f2.-d0.-f2.d2.-f2.-r2.r1.f1.-d2.-r3.d1.r2.-f2.r1.r2.-d2.-f2.-r2.f2.-r2.-d1,47,47
